"Metabolite","Weight","Direction","Rank","Stability"
"30001",-0.0147507872351279,"Negative",1228,1
"10841",-0.0147460657114056,"Negative",1229,1
"71243",0.0147454418242333,"Positive",1230,0.9
"64610",-0.0147427860561799,"Negative",1231,1
"84593",0.0147426150040114,"Positive",1232,1
"25838",-0.0147402773727211,"Negative",1233,1
"54181",-0.0147373051079489,"Negative",1234,1
"45176",-0.0147260493367458,"Negative",1235,1
"55477",-0.0147084133153073,"Negative",1236,1
"27980",-0.0147055254484854,"Negative",1237,1
"4842",-0.0146918513306766,"Negative",1238,1
"13125",-0.0146853340202674,"Negative",1239,1
"88057",0.0146458917510085,"Positive",1240,1
"9621",-0.0146330448923626,"Negative",1241,1
"42901",0.0145957587469929,"Positive",1242,1
"39248",0.0145941047978601,"Positive",1243,0.9
"91770",-0.0145937357177663,"Negative",1244,0.8
"77613",-0.0145895951088565,"Negative",1245,0.9
"93635",0.0145888265330495,"Positive",1246,1
"16472",-0.0145860592206337,"Negative",1247,1
"15256",0.0145612953538093,"Positive",1248,1
"39662",0.0145465236432461,"Positive",1249,0.9
"57439",0.0145294501887092,"Positive",1250,1
"18687",0.0145280042002744,"Positive",1251,0.8
"96494",-0.0145223700438765,"Negative",1252,1
"5266",-0.0145189748424873,"Negative",1253,1
"94594",-0.0145181585952199,"Negative",1254,0.9
"42361",0.0145093965830331,"Positive",1255,1
"43411",-0.0145046115594645,"Negative",1256,0.9
"36702",-0.0144948753535443,"Negative",1257,1
"18277",-0.0144913618295092,"Negative",1258,1
"19477",0.0144890786002888,"Positive",1259,1
"62114",-0.0144707817566869,"Negative",1260,0.9
"52657",-0.0144631316648689,"Negative",1261,1
"40881",-0.0144608200348592,"Negative",1262,1
"54116",-0.0144543841040348,"Negative",1263,0.9
"83974",0.0144382851296072,"Positive",1264,0.9
"82283",0.0144366943774779,"Positive",1265,1
"26826",-0.014422034231232,"Negative",1266,1
"23521",-0.0144206572949145,"Negative",1267,0.9
"30411",-0.0144201127761999,"Negative",1268,1
"15525",-0.0144158496331842,"Negative",1269,1
"82086",0.0143878797081152,"Positive",1270,1
"36318",-0.0143793165620282,"Negative",1271,1
"24163",-0.0143747785477298,"Negative",1272,1
"68809",0.0143700083866077,"Positive",1273,1
"52270",0.0143595890926282,"Positive",1274,0.9
"96798",-0.0143216308251459,"Negative",1275,0.9
"103020",0.014298163144846,"Positive",1276,1
"57067",0.0142942974109128,"Positive",1277,1
"19730",0.0142936793801359,"Positive",1278,1
"80070",0.0142828057251945,"Positive",1279,1
"23625",-0.0142794846421919,"Negative",1280,1
"24253",0.014275537682925,"Positive",1281,0.9
"16808",-0.0142545496792112,"Negative",1282,0.9
"59156",-0.0142527138318606,"Negative",1283,0.9
"18774",-0.0142504472125847,"Negative",1284,1
"44824",0.0142138455037724,"Positive",1285,0.9
"13647",-0.014201098182598,"Negative",1286,0.9
"63445",-0.0141959821347805,"Negative",1287,1
"88971",0.014195730883018,"Positive",1288,1
"38817",0.0141818014608317,"Positive",1289,1
"9660",-0.0141677078520129,"Negative",1290,1
"86963",-0.0141675337059034,"Negative",1291,0.9
"91041",0.0141652818676202,"Positive",1292,1
"52068",-0.0141311169169097,"Negative",1293,1
"11158",0.0141260068270561,"Positive",1294,1
"64246",-0.0141105512327767,"Negative",1295,1
"76837",0.0141088334759553,"Positive",1296,1
"41182",0.0141055881949821,"Positive",1297,1
"71315",-0.0140806045699186,"Negative",1298,0.9
"11258",-0.0140713201969816,"Negative",1299,1
"91843",0.01406662816073,"Positive",1300,0.9
"107409",-0.0140534769427771,"Negative",1301,0.9
"36802",-0.0140381907851876,"Negative",1302,1
"91956",0.014036213853386,"Positive",1303,1
"89223",0.0140239364775357,"Positive",1304,1
"84036",0.0140199543666087,"Positive",1305,1
"16193",-0.0140144412029396,"Negative",1306,1
"130209",-0.0140098885265165,"Negative",1307,0.9
"8702",-0.0140091155902521,"Negative",1308,1
"80099",-0.0140082675885933,"Negative",1309,0.9
"42357",0.0140030261414794,"Positive",1310,1
"26938",-0.0139989209060566,"Negative",1311,0.9
"34329",-0.0139894406588308,"Negative",1312,1
"78730",-0.0139889578840119,"Negative",1313,0.9
"39402",-0.0139723092488467,"Negative",1314,0.9
"87844",0.0139715806336609,"Positive",1315,1
"78938",-0.0139631696988771,"Negative",1316,0.9
"68968",0.0139576314392311,"Positive",1317,0.9
"41129",-0.0139495035713759,"Negative",1318,1
"11287",-0.0139381582871899,"Negative",1319,1
"85888",0.0139305215192059,"Positive",1320,1
"109728",0.0139280583520446,"Positive",1321,1
"12951",-0.0139073871249223,"Negative",1322,0.9
"39387",-0.0138985409936062,"Negative",1323,1
"63583",-0.0138966043633331,"Negative",1324,0.9
"7107",-0.0138892665854729,"Negative",1325,1
"108645",-0.013888206275428,"Negative",1326,0.9
"84912",-0.0138724215125487,"Negative",1327,0.9
"37845",-0.0138687266126263,"Negative",1328,0.9
"5309",-0.0138648121481637,"Negative",1329,1
"93618",0.0138639969165457,"Positive",1330,1
"9213",-0.0138586716027623,"Negative",1331,1
"70718",0.0138541583616109,"Positive",1332,1
"30402",0.01383109183785,"Positive",1333,0.9
"34808",-0.0138188462758189,"Negative",1334,0.9
"97927",0.0138173243356163,"Positive",1335,1
"101900",0.0138171384860041,"Positive",1336,0.9
"28825",-0.0138117243791427,"Negative",1337,0.9
"34524",-0.013800451505558,"Negative",1338,0.9
"18850",0.0137963165331235,"Positive",1339,0.9
"4970",-0.013796018324931,"Negative",1340,1
"14850",-0.013794898126063,"Negative",1341,1
"58279",-0.0137940706217783,"Negative",1342,0.9
"44889",-0.0137905817177853,"Negative",1343,0.8
"31741",0.0137897192461619,"Positive",1344,0.9
"84466",0.0137851366066732,"Positive",1345,1
"5672",-0.0137783913251643,"Negative",1346,0.9
"43606",-0.013772971899022,"Negative",1347,0.9
"19955",0.013756676634909,"Positive",1348,0.9
"12947",-0.0137453310184118,"Negative",1349,0.9
"31210",-0.0137347093714965,"Negative",1350,1
"12424",0.0137306890543797,"Positive",1351,0.9
"114245",0.0137229474069475,"Positive",1352,1
"8178",0.0137191470214858,"Positive",1353,1
"15625",-0.0137172751869595,"Negative",1354,1
"4817",-0.0136725448665632,"Negative",1355,1
"91761",0.0136617796298208,"Positive",1356,1
"41308",0.013652900604438,"Positive",1357,0.9
"124528",-0.013640281226398,"Negative",1358,0.9
"10384",-0.0136301347198317,"Negative",1359,1
"64391",-0.0136283566458389,"Negative",1360,1
"83013",0.0136236996174224,"Positive",1361,1
"52245",-0.0136054577944376,"Negative",1362,0.9
"41240",0.0135971654267342,"Positive",1363,0.9
"91838",-0.0135761665101294,"Negative",1364,0.9
"88788",0.0135678416547746,"Positive",1365,1
"86545",0.0135487681055856,"Positive",1366,1
"8835",-0.0135396833311128,"Negative",1367,1
"79204",0.0135345290677816,"Positive",1368,1
"63765",-0.0135321197878583,"Negative",1369,0.9
"51392",-0.0135292220427375,"Negative",1370,1
"46465",0.013521672964634,"Positive",1371,0.9
"85468",0.0135058669792438,"Positive",1372,0.9
"84784",0.0134862937063446,"Positive",1373,0.9
"27424",-0.0134511778284555,"Negative",1374,1
"50300",-0.013424793542096,"Negative",1375,0.8
"15578",-0.0134244714122784,"Negative",1376,1
"50057",-0.0134203695375336,"Negative",1377,1
"35804",-0.0134005444294412,"Negative",1378,0.9
"16771",-0.0133907430278284,"Negative",1379,1
"80354",0.0133898263593395,"Positive",1380,0.9
"63465",0.0133774758753198,"Positive",1381,0.9
"81628",-0.0133721606752291,"Negative",1382,0.9
"32052",0.0133678785695859,"Positive",1383,0.9
"81448",-0.0133512712832005,"Negative",1384,0.9
"83976",0.0133447029185431,"Positive",1385,0.9
"99050",0.0133422539677668,"Positive",1386,0.9
"23230",-0.0133348305729176,"Negative",1387,1
"60020",-0.0133289230861967,"Negative",1388,1
"114014",0.0133246205936214,"Positive",1389,0.9
"88378",0.0133067850660356,"Positive",1390,1
"79086",0.0132847546331105,"Positive",1391,0.9
"7070",-0.0132831237276663,"Negative",1392,1
"16544",0.0132786526351857,"Positive",1393,0.9
"46846",0.0132664684710714,"Positive",1394,1
"14038",-0.0132389803761301,"Negative",1395,1
"140242",0.0132225177288685,"Positive",1396,0.9
"23697",-0.0132148638952083,"Negative",1397,1
"98051",-0.0131978981492393,"Negative",1398,0.9
"60037",-0.0131965883995369,"Negative",1399,0.9
"10754",-0.0131710891969067,"Negative",1400,1
"21120",0.0131696872788062,"Positive",1401,1
"32267",-0.0131610379724017,"Negative",1402,1
"69352",-0.013158099505684,"Negative",1403,1
"13788",0.0131457794660602,"Positive",1404,1
"89939",-0.0131444723755282,"Negative",1405,0.9
"50027",-0.0131275434412992,"Negative",1406,1
"61955",0.0131181361569348,"Positive",1407,0.9
"91822",0.013102067992637,"Positive",1408,0.9
"47641",-0.0130904738238809,"Negative",1409,1
"23500",-0.0130812583599408,"Negative",1410,0.9
"100852",0.0130683032445983,"Positive",1411,0.9
"5746",-0.0130501199353655,"Negative",1412,1
"22967",-0.0130435446263638,"Negative",1413,1
"13150",0.0130380085469415,"Positive",1414,1
"63010",0.0130337085847469,"Positive",1415,0.8
"89305",0.0130278435923679,"Positive",1416,1
"66904",-0.0130124217667809,"Negative",1417,1
"7989",-0.0130029907354288,"Negative",1418,1
"25131",-0.0129783178575696,"Negative",1419,1
"109854",-0.0129692508566017,"Negative",1420,1
"76584",0.0129564540680863,"Positive",1421,0.9
"34136",0.0129499768219156,"Positive",1422,0.9
"59728",-0.0129468764879133,"Negative",1423,1
"45609",-0.0129432353987909,"Negative",1424,0.9
"87160",0.0129335971675006,"Positive",1425,0.9
"86504",0.0129266174599091,"Positive",1426,1
"64656",-0.0129225272621978,"Negative",1427,1
"16714",0.0129217864823161,"Positive",1428,0.9
"75451",0.0129187787143043,"Positive",1429,0.9
"23624",-0.0129061909772368,"Negative",1430,1
"19550",0.0129009131074024,"Positive",1431,1
"57235",-0.0128873561589783,"Negative",1432,0.9
"23842",-0.0128770505823933,"Negative",1433,0.9
"8533",-0.0128732515190547,"Negative",1434,1
"91742",0.0128681595030981,"Positive",1435,1
"33041",-0.0128651457455185,"Negative",1436,0.9
"35148",-0.0128541314432745,"Negative",1437,0.9
"80484",-0.0128408645492624,"Negative",1438,0.9
"13885",-0.0128270447599454,"Negative",1439,0.9
"17592",0.0128107864171327,"Positive",1440,1
"27106",0.0128093760138773,"Positive",1441,0.9
"114551",0.0127985097384943,"Positive",1442,1
"65555",0.0127869575479159,"Positive",1443,1
"8066",-0.0127851210914977,"Negative",1444,1
"36365",0.0127820937707168,"Positive",1445,1
"87842",-0.0127817953672566,"Negative",1446,0.9
"111351",0.0127781871775396,"Positive",1447,0.9
"68914",0.0127734298347637,"Positive",1448,0.9
"41355",0.0127662162485324,"Positive",1449,0.9
"33890",0.0127593883564775,"Positive",1450,0.9
"42827",-0.0127543269162059,"Negative",1451,0.9
"47687",-0.0127523692176655,"Negative",1452,1
"9171",0.0127494212931425,"Positive",1453,1
"77479",-0.0127441274331508,"Negative",1454,0.9
"56153",-0.01273270949947,"Negative",1455,1
"11645",-0.0127258646583724,"Negative",1456,0.9
"15049",-0.0126961009712404,"Negative",1457,1
"47163",0.0126952392390648,"Positive",1458,0.9
"39050",0.0126940440666542,"Positive",1459,1
"124514",-0.0126804125715952,"Negative",1460,0.8
"18947",-0.0126761981711824,"Negative",1461,0.8
"71534",0.0126486500514664,"Positive",1462,0.9
"45453",0.0126217548924422,"Positive",1463,0.9
"27962",0.0126126562972507,"Positive",1464,0.8
"50056",-0.0126082446945702,"Negative",1465,1
"11408",-0.0126036144706734,"Negative",1466,1
"27880",-0.0125799988847517,"Negative",1467,1
"21901",-0.0125467925742985,"Negative",1468,0.9
"37926",0.0125225974808017,"Positive",1469,1
"38085",-0.0125202153132383,"Negative",1470,0.9
"90225",0.0125187891596914,"Positive",1471,1
"107422",0.0125055796705626,"Positive",1472,1
"19551",0.0125035951025052,"Positive",1473,0.7
"12887",-0.0125004692354997,"Negative",1474,0.9
"24950",-0.0124879989545784,"Negative",1475,1
"16183",-0.0124809263842806,"Negative",1476,0.9
"67911",-0.0124720195641836,"Negative",1477,0.9
"76821",0.0124710359844096,"Positive",1478,0.9
"32316",0.0124641345303359,"Positive",1479,0.9
"68096",-0.0124598920520819,"Negative",1480,0.9
"65048",-0.0124450426918117,"Negative",1481,1
"17113",0.0124378142753207,"Positive",1482,1
"50030",0.0124313204205949,"Positive",1483,1
"93592",-0.0124280869576666,"Negative",1484,0.9
"25370",-0.0124148880697787,"Negative",1485,0.9
"26296",0.0124145168829336,"Positive",1486,0.7
"34117",0.0124100519390788,"Positive",1487,0.9
"13177",-0.0124089494906821,"Negative",1488,1
"58465",-0.0124057690518868,"Negative",1489,1
"93660",0.0123810691712176,"Positive",1490,1
"72928",-0.0123780734560128,"Negative",1491,0.9
"25665",-0.0123684809166418,"Negative",1492,0.9
"57532",0.0123569523571675,"Positive",1493,1
"23076",-0.0123264395466653,"Negative",1494,1
"8377",-0.0123260536405804,"Negative",1495,0.9
"87869",0.0123103100992912,"Positive",1496,1
"69582",0.0123024475152973,"Positive",1497,1
"20505",0.0122883138196114,"Positive",1498,0.9
"23825",-0.0122734602005246,"Negative",1499,0.9
"65863",-0.0122524936261435,"Negative",1500,1
"5050",-0.0122475421070972,"Negative",1501,1
"36889",-0.0122410167705193,"Negative",1502,1
"4493",-0.0122326245478164,"Negative",1503,1
"13498",-0.0122297073386934,"Negative",1504,0.9
"16732",-0.0122160275255068,"Negative",1505,1
"20183",-0.0122151756341239,"Negative",1506,1
"37467",-0.0122117684540774,"Negative",1507,1
"82784",0.012194355231514,"Positive",1508,1
"63375",-0.0121942717518537,"Negative",1509,0.9
"56294",-0.0121859995786728,"Negative",1510,1
"63799",0.0121648777578052,"Positive",1511,0.9
"87709",0.0121466391227999,"Positive",1512,0.9
"8468",0.0121266600715364,"Positive",1513,0.9
"35259",-0.0121250437379683,"Negative",1514,0.9
"27448",0.0121099679139809,"Positive",1515,1
"16110",-0.0121012555069166,"Negative",1516,1
"26169",-0.0120996977901029,"Negative",1517,1
"16486",0.0120981818129411,"Positive",1518,0.9
"7899",-0.0120974412988457,"Negative",1519,0.9
"51677",-0.0120886627285904,"Negative",1520,1
"114015",-0.0120471243938631,"Negative",1521,0.9
"68861",0.0120381539274212,"Positive",1522,0.9
"55620",-0.0120372122360814,"Negative",1523,1
"17588",-0.0120338094396654,"Negative",1524,0.9
"93266",0.0120280647107234,"Positive",1525,1
"33856",0.012013955439768,"Positive",1526,0.8
"117986",0.0120089684279801,"Positive",1527,1
"6530",-0.0119619112830365,"Negative",1528,0.9
"48401",0.0119354919081988,"Positive",1529,1
"31759",-0.0119136235238873,"Negative",1530,1
"19139",0.0118969431764847,"Positive",1531,0.8
"72532",0.0118912803399416,"Positive",1532,0.9
"53982",-0.0118860773383558,"Negative",1533,0.9
"50214",-0.0118716775488636,"Negative",1534,1
"30162",-0.0118555387468466,"Negative",1535,0.9
"32166",-0.0118444785539699,"Negative",1536,0.8
"10896",0.0118168248673649,"Positive",1537,0.8
"50451",-0.0118119138831472,"Negative",1538,1
"115954",0.0117957805350202,"Positive",1539,0.9
"87937",0.0117949631868113,"Positive",1540,1
"88814",0.01177964492089,"Positive",1541,1
"30098",0.0117688543375355,"Positive",1542,0.9
"139376",0.0117683353741536,"Positive",1543,0.9
"49868",-0.0117546076818202,"Negative",1544,0.9
"10585",-0.0117540435616383,"Negative",1545,1
"92437",0.0117483491448654,"Positive",1546,1
"5995",-0.011743076892885,"Negative",1547,1
"84452",0.0117356502740081,"Positive",1548,1
"33343",-0.0117350651296258,"Negative",1549,1
"25546",0.011732144611385,"Positive",1550,0.9
"103090",0.0116883308778871,"Positive",1551,0.9
"112747",0.0116763984905548,"Positive",1552,1
"20142",0.0116748219945134,"Positive",1553,0.9
"101152",0.0116732765089462,"Positive",1554,0.9
"55247",-0.0116664657845164,"Negative",1555,1
"102333",-0.0116445305336674,"Negative",1556,0.9
"31146",-0.0116425612684084,"Negative",1557,0.8
"13267",0.0116425171655917,"Positive",1558,1
"22009",-0.0116252925366881,"Negative",1559,1
"76445",0.0116102959661994,"Positive",1560,0.9
"48360",0.0116016903579795,"Positive",1561,1
"85165",0.0115957188989406,"Positive",1562,1
"5579",-0.0115954676446999,"Negative",1563,0.9
"127149",0.01159226137806,"Positive",1564,1
"37503",0.0115699584601027,"Positive",1565,0.8
"67209",0.0115498620813173,"Positive",1566,0.9
"79558",0.0115404306255098,"Positive",1567,0.9
"35765",-0.011540311469634,"Negative",1568,1
"29312",0.0115199790154408,"Positive",1569,0.9
"31816",0.0114819491926775,"Positive",1570,1
"5081",-0.0114805579911957,"Negative",1571,0.9
"89510",0.0114715295732118,"Positive",1572,1
"11019",-0.0114605655557948,"Negative",1573,1
"95203",-0.0114334342860655,"Negative",1574,1
"60321",0.0114320925870276,"Positive",1575,0.9
"5532",-0.011418299357305,"Negative",1576,1
"8365",-0.0114054710304933,"Negative",1577,0.9
"25891",-0.0113733001200343,"Negative",1578,1
"85187",0.011356310598504,"Positive",1579,0.9
"54277",-0.011338522095106,"Negative",1580,0.9
"8268",-0.0113334011723843,"Negative",1581,0.9
"92608",0.0113037159223925,"Positive",1582,1
"18943",0.011294382444864,"Positive",1583,0.9
"23343",-0.0112926651680501,"Negative",1584,0.9
"69088",0.0112859105020086,"Positive",1585,0.9
"72227",-0.0112771858987886,"Negative",1586,1
"68806",0.0112729775299144,"Positive",1587,0.9
"44268",-0.0112711525789649,"Negative",1588,0.9
"65057",-0.0112704603192396,"Negative",1589,0.9
"95074",-0.011263799884651,"Negative",1590,1
"19493",-0.0112635258751167,"Negative",1591,1
"85037",-0.0112589733913717,"Negative",1592,0.9
"70238",0.0112545541865359,"Positive",1593,0.9
"122203",-0.0112459928907968,"Negative",1594,0.8
"44159",-0.0112457290574475,"Negative",1595,0.9
"29714",-0.0112386095038434,"Negative",1596,1
"14341",-0.0112343028559144,"Negative",1597,0.9
"37452",0.011228262883128,"Positive",1598,0.8
"68855",0.0112262591784794,"Positive",1599,0.9
"68148",-0.01122390569557,"Negative",1600,0.9
"22896",-0.0112133912025634,"Negative",1601,1
"8179",-0.0111950049336932,"Negative",1602,0.9
"103314",0.011185201754135,"Positive",1603,1
"105263",0.0111832485971361,"Positive",1604,0.9
"33313",0.0111644617394875,"Positive",1605,0.9
"12883",0.0111557621745064,"Positive",1606,1
"49632",-0.0111439232385672,"Negative",1607,1
"114070",0.0111431207806896,"Positive",1608,0.9
"13778",0.0111282627620889,"Positive",1609,1
"44000",0.0111075461171005,"Positive",1610,1
"24398",-0.0111066639793029,"Negative",1611,1
"42287",0.011106332627096,"Positive",1612,1
"111411",0.0110878372208915,"Positive",1613,0.8
"80767",0.0110846953440109,"Positive",1614,1
"36807",-0.011049695838295,"Negative",1615,0.8
"78928",0.0110451395267021,"Positive",1616,0.8
"51023",-0.0110332849633112,"Negative",1617,0.9
"73665",-0.0110186640930077,"Negative",1618,0.9
"5314",0.0110124285791331,"Positive",1619,0.8
"69801",0.0109970515877748,"Positive",1620,0.9
"73556",0.0109480583150995,"Positive",1621,1
"46370",0.0109447026623938,"Positive",1622,0.9
"25161",-0.0109431164623828,"Negative",1623,1
"18368",0.0109295784387067,"Positive",1624,1
"29480",0.0109016714249514,"Positive",1625,0.9
"49136",-0.0108929513782289,"Negative",1626,0.9
"76809",0.0108871435188414,"Positive",1627,0.9
"85327",0.0108832811597367,"Positive",1628,0.9
"91740",-0.0108785515831095,"Negative",1629,0.9
"65247",-0.0108713357635685,"Negative",1630,0.9
"22981",-0.0108681234505745,"Negative",1631,1
"79362",0.0108674226559712,"Positive",1632,0.9
"6892",0.0108661131234101,"Positive",1633,0.9
"88544",0.0108314325170942,"Positive",1634,1
"49470",0.0107991292302874,"Positive",1635,0.9
"66086",-0.0107987305673947,"Negative",1636,0.9
"5878",-0.0107986842270216,"Negative",1637,1
"23659",-0.0107779362553199,"Negative",1638,1
"126841",0.0107730711554215,"Positive",1639,1
"137762",0.0107658585096804,"Positive",1640,0.9
"49686",-0.0107634836050361,"Negative",1641,1
"85451",0.0107553683835936,"Positive",1642,1
"17578",0.0107517150241126,"Positive",1643,0.9
"46412",-0.0107350565950174,"Negative",1644,1
"87838",0.0107255854664581,"Positive",1645,1
"64652",-0.0107237168933859,"Negative",1646,1
"67129",0.010720913931702,"Positive",1647,0.9
"49987",0.010707048041369,"Positive",1648,0.9
"82644",0.01070641670418,"Positive",1649,0.9
"36390",-0.0107061309948872,"Negative",1650,0.8
"85152",0.0106949603826336,"Positive",1651,1
"109670",0.010693239820385,"Positive",1652,0.8
"13075",-0.0106761242537366,"Negative",1653,0.9
"13367",-0.0106681639359355,"Negative",1654,1
"92639",0.0106658711372963,"Positive",1655,1
"4200",-0.0106417815167697,"Negative",1656,0.9
"47438",-0.0106271660706416,"Negative",1657,0.9
"126826",-0.0106124665462533,"Negative",1658,0.9
"111928",-0.010593315450246,"Negative",1659,1
"53140",-0.0105815465214228,"Negative",1660,0.9
"59095",-0.0105645159239832,"Negative",1661,1
"9202",-0.0105585771577626,"Negative",1662,0.9
"32711",-0.0105265827926814,"Negative",1663,0.9
"19868",0.0105192428024349,"Positive",1664,0.9
"77523",0.0105078639277412,"Positive",1665,0.9
"89932",-0.0105033832077748,"Negative",1666,0.9
"5446",-0.0104991627176339,"Negative",1667,0.6
"30762",-0.010483916856308,"Negative",1668,0.9
"41298",0.0104783990388347,"Positive",1669,1
"39017",0.0104704421365504,"Positive",1670,0.8
"76587",0.010469990170673,"Positive",1671,1
"75645",-0.0104579226074963,"Negative",1672,0.9
"32090",0.0104535428755247,"Positive",1673,0.9
"69845",0.0104310126556593,"Positive",1674,1
"136392",0.0104080709380667,"Positive",1675,1
"139071",0.0104020289145326,"Positive",1676,1
"86111",0.0103913288842818,"Positive",1677,0.9
"36705",0.0103832257080156,"Positive",1678,0.9
"5900",-0.0103575504623641,"Negative",1679,1
"18411",-0.0103418447923692,"Negative",1680,0.9
"44594",0.0103277325493044,"Positive",1681,0.9
"54626",-0.0103213960894637,"Negative",1682,0.9
"14971",-0.0103146049417192,"Negative",1683,1
"68933",0.0102949952624019,"Positive",1684,0.9
"56904",-0.0102907021733972,"Negative",1685,0.9
"37413",-0.0102890807155198,"Negative",1686,0.9
"5431",0.0102853793801176,"Positive",1687,1
"16685",0.0102843827148532,"Positive",1688,1
"49577",-0.0102691019721361,"Negative",1689,0.8
"30989",-0.010266826313836,"Negative",1690,0.9
"34691",-0.0102571356647758,"Negative",1691,0.8
"50658",-0.0102486252452235,"Negative",1692,0.9
"36032",-0.010229634618121,"Negative",1693,1
"98295",0.0102158812442197,"Positive",1694,0.9
"41215",0.0102038228402628,"Positive",1695,0.9
"45029",0.0101983986673372,"Positive",1696,0.9
"18161",-0.0101962616316501,"Negative",1697,0.9
"75602",0.0101942408638403,"Positive",1698,0.9
"141233",-0.0101935031022642,"Negative",1699,0.9
"67066",0.0101872648925634,"Positive",1700,0.8
"58781",0.0101729488237953,"Positive",1701,0.9
"85404",0.0101653663823739,"Positive",1702,0.9
"21165",0.0101645394753478,"Positive",1703,0.8
"11383",-0.0101643834547034,"Negative",1704,0.9
"27344",-0.0101577515056189,"Negative",1705,0.9
"7545",-0.0101380065818891,"Negative",1706,0.9
"5860",-0.010113565455253,"Negative",1707,1
"55810",0.010111777422724,"Positive",1708,0.9
"86954",0.0101069891411824,"Positive",1709,1
"50440",-0.0100935966732136,"Negative",1710,0.9
"62432",-0.0100869286544952,"Negative",1711,0.9
"68781",0.010073374412156,"Positive",1712,0.9
"24493",-0.0100690819820905,"Negative",1713,1
"28132",0.0100659927204419,"Positive",1714,0.9
"41217",-0.0100445291286677,"Negative",1715,0.9
"87238",0.0100346491086815,"Positive",1716,0.9
"85059",0.0100198862795904,"Positive",1717,0.9
"62672",-0.0100157411597742,"Negative",1718,0.9
"55966",-0.0100130509235371,"Negative",1719,0.9
"16105",-0.00999753384100337,"Negative",1720,0.8
"73757",0.00999687707886305,"Positive",1721,0.9
"40896",-0.00998749161940609,"Negative",1722,0.9
"54520",0.00998481836611352,"Positive",1723,0.9
"18470",0.00998124961508955,"Positive",1724,0.9
"4856",0.00997717168184843,"Positive",1725,0.7
"83421",0.00997246881116394,"Positive",1726,0.9
"37600",-0.00996813300000838,"Negative",1727,0.9
"39142",0.00995470445334085,"Positive",1728,0.8
"37648",-0.00994840813603661,"Negative",1729,0.9
"40949",-0.00994511977755997,"Negative",1730,0.9
"71481",0.00993908700719539,"Positive",1731,0.9
"35972",0.00993778919913365,"Positive",1732,0.9
"30459",0.00991440729674738,"Positive",1733,1
"43166",-0.00989748666111806,"Negative",1734,0.9
"102419",0.00987993564192581,"Positive",1735,1
"31760",-0.00987802532302853,"Negative",1736,0.9
"85829",0.00987716343303057,"Positive",1737,0.9
"12661",0.00987659539908753,"Positive",1738,1
"64966",0.00987637265976788,"Positive",1739,0.8
"76614",0.00985931657744574,"Positive",1740,1
"16482",0.00984814185843899,"Positive",1741,1
"87315",0.00984002305546672,"Positive",1742,1
"111127",0.00983977985576058,"Positive",1743,1
"59734",0.00983623909773388,"Positive",1744,1
"63728",-0.00981867479420828,"Negative",1745,0.9
"102510",0.00980847538437275,"Positive",1746,0.9
"49934",0.0097840841926837,"Positive",1747,0.9
"8411",-0.0097747153250966,"Negative",1748,0.9
"51354",-0.00977150886592167,"Negative",1749,0.9
"68928",0.00976656257858442,"Positive",1750,0.9
"30319",-0.0097649656494625,"Negative",1751,0.9
"29583",-0.00974503834143835,"Negative",1752,0.9
"113539",0.0097270386154896,"Positive",1753,1
"116026",0.00970734674782191,"Positive",1754,0.8
"69791",0.00970257917222468,"Positive",1755,0.8
"82214",0.00969284899824812,"Positive",1756,0.9
"78856",-0.00968582283562527,"Negative",1757,0.9
"69038",0.00967907276090351,"Positive",1758,0.9
"59295",-0.00965418253261968,"Negative",1759,0.9
"19124",0.00965116110137366,"Positive",1760,0.9
"74476",0.00964867822155686,"Positive",1761,0.8
"81856",-0.00964839583338956,"Negative",1762,0.8
"67486",-0.00963460465802848,"Negative",1763,0.9
"16738",-0.00959686626827892,"Negative",1764,0.9
"34538",-0.00958926289258157,"Negative",1765,0.8
"62278",-0.00958252391929016,"Negative",1766,0.9
"66182",-0.00957375526482935,"Negative",1767,1
"89123",0.00956651115442027,"Positive",1768,0.8
"27072",-0.00955536030690147,"Negative",1769,0.9
"40763",0.00954928647686946,"Positive",1770,0.9
"124572",-0.00953285358479326,"Negative",1771,0.8
"43884",-0.00952041706329901,"Negative",1772,0.9
"49357",-0.00951909313036313,"Negative",1773,0.9
"70270",0.00951137797020685,"Positive",1774,0.8
"28991",0.00949491015464771,"Positive",1775,0.8
"93505",0.00948864114662726,"Positive",1776,0.9
"40772",0.00948289438082237,"Positive",1777,0.9
"139611",0.00948108453189373,"Positive",1778,0.8
"38971",0.00947845492583132,"Positive",1779,0.8
"34567",-0.00947197711107915,"Negative",1780,1
"42316",0.00945340338012612,"Positive",1781,0.7
"51079",-0.00944666068312389,"Negative",1782,0.8
"69984",-0.00943532282092035,"Negative",1783,0.9
"80002",-0.00941845805486016,"Negative",1784,0.9
"15372",-0.00941552836921624,"Negative",1785,1
"21471",-0.0093812967030667,"Negative",1786,0.8
"46069",0.00937936020477492,"Positive",1787,0.8
"7056",-0.00935514277615516,"Negative",1788,0.9
"23871",-0.00934910041971365,"Negative",1789,0.9
"81907",0.00933440390819378,"Positive",1790,0.9
"19234",0.00931923649279195,"Positive",1791,0.8
"46203",0.0093160731262189,"Positive",1792,0.9
"51421",0.0093148276321808,"Positive",1793,1
"6842",-0.00931179431319021,"Negative",1794,0.9
"49173",-0.00928184838390578,"Negative",1795,0.9
