"Metabolite","Weight","Direction","Rank","Stability"
"99516",0.0245579825564753,"Positive",579,1
"26895",0.0245422876289186,"Positive",580,1
"13267",0.0245239888064895,"Positive",581,1
"94906",0.0245230675204227,"Positive",582,1
"14975",-0.0244675230601132,"Negative",583,1
"91742",0.0244429700929286,"Positive",584,1
"84670",0.0244136128392032,"Positive",585,1
"53982",-0.0243709060858145,"Negative",586,1
"21782",-0.0243260585316313,"Negative",587,1
"104241",0.0243088122925488,"Positive",588,1
"9188",-0.0242763764170071,"Negative",589,1
"96245",0.0242730880154553,"Positive",590,1
"87838",0.0241972664127262,"Positive",591,1
"22233",-0.0241713239046539,"Negative",592,1
"55106",-0.0241710220789264,"Negative",593,1
"21534",-0.0241617413987733,"Negative",594,1
"55620",-0.0241602624501118,"Negative",595,1
"9211",-0.0241584370096361,"Negative",596,1
"104977",0.0241511844315052,"Positive",597,1
"6099",-0.0241480465516366,"Negative",598,1
"92437",0.0241474525224532,"Positive",599,1
"31486",-0.0241158190012011,"Negative",600,1
"56294",-0.0240739012683866,"Negative",601,1
"11047",-0.0240608033679104,"Negative",602,1
"80075",0.0240551387337012,"Positive",603,1
"72205",0.0240092124423663,"Positive",604,1
"49809",-0.0239955816752665,"Negative",605,1
"26306",-0.0239932504016361,"Negative",606,1
"57276",-0.0239446516572857,"Negative",607,1
"87844",0.0239294932355233,"Positive",608,1
"34184",0.023919304951079,"Positive",609,1
"51971",-0.0238187670259732,"Negative",610,1
"32352",-0.0237699146217282,"Negative",611,1
"114014",0.0237579760537099,"Positive",612,1
"54972",-0.0237457236570391,"Negative",613,1
"62124",-0.0237448679121473,"Negative",614,1
"6139",-0.0237234394052698,"Negative",615,1
"7072",0.0237102286983014,"Positive",616,1
"9225",-0.0236924684502719,"Negative",617,1
"4879",-0.0236788805177991,"Negative",618,1
"30385",0.0236624620116977,"Positive",619,1
"38358",-0.0235905734919237,"Negative",620,1
"70782",-0.0235743842085258,"Negative",621,1
"24216",-0.0235365115957438,"Negative",622,1
"88788",0.0235202875721698,"Positive",623,1
"57566",0.0235178721050747,"Positive",624,1
"93386",0.0235118892310017,"Positive",625,1
"35393",-0.0234920200063933,"Negative",626,1
"67486",-0.0234885916285685,"Negative",627,1
"80742",0.0234691872163792,"Positive",628,1
"86954",0.0234656596090574,"Positive",629,1
"56975",-0.0234633121827948,"Negative",630,1
"76579",0.0234556380275949,"Positive",631,1
"85726",0.0234320698080677,"Positive",632,1
"14444",-0.0234087299368765,"Negative",633,1
"32271",-0.0233642925661433,"Negative",634,1
"85327",0.0233542250519058,"Positive",635,1
"43949",-0.0233366438894402,"Negative",636,1
"74319",0.0233340583495168,"Positive",637,0.9
"71552",0.0233196338159778,"Positive",638,1
"45701",0.0233184475769352,"Positive",639,1
"21468",-0.0232685827166934,"Negative",640,1
"140426",0.0232584421330093,"Positive",641,1
"76796",0.023258180970575,"Positive",642,1
"92546",0.0232565999728655,"Positive",643,1
"25858",-0.0232336258533891,"Negative",644,1
"10746",-0.0232293383431048,"Negative",645,1
"50451",-0.0232190903332514,"Negative",646,1
"36221",-0.0231972752615878,"Negative",647,1
"41242",0.0231889620719833,"Positive",648,1
"89723",-0.0231880733076848,"Negative",649,0.9
"26004",-0.0231844428073253,"Negative",650,1
"49430",0.023174835765389,"Positive",651,1
"88814",0.0231719245887681,"Positive",652,1
"40542",-0.0231624886726922,"Negative",653,1
"84036",0.02313225334974,"Positive",654,1
"35270",-0.0231263518958024,"Negative",655,1
"24871",-0.0231229409227601,"Negative",656,1
"46356",0.0230824031834809,"Positive",657,1
"25450",-0.0230786665737906,"Negative",658,1
"32009",-0.023077570934147,"Negative",659,1
"52634",0.0230389670332963,"Positive",660,1
"108150",0.0229929219829922,"Positive",661,1
"140123",0.0229551697247811,"Positive",662,1
"46203",0.0229476635395506,"Positive",663,1
"49868",-0.0229390703644906,"Negative",664,1
"33264",-0.0229373277558142,"Negative",665,1
"21479",-0.0229164064202678,"Negative",666,1
"60281",-0.0229047595810627,"Negative",667,1
"68932",0.0229014619233308,"Positive",668,1
"44171",0.0228978719549344,"Positive",669,1
"96511",0.0228680408483135,"Positive",670,1
"120532",0.0228627243076226,"Positive",671,1
"90225",0.022836396230771,"Positive",672,1
"86933",0.0228230890547891,"Positive",673,1
"36906",-0.0228169661019381,"Negative",674,1
"9621",-0.0227909202866068,"Negative",675,1
"23376",-0.0227876772244953,"Negative",676,1
"49630",-0.0227704721044597,"Negative",677,1
"89708",0.02276763066975,"Positive",678,1
"85152",0.0227653874100879,"Positive",679,1
"70480",0.0227627802661206,"Positive",680,1
"85940",0.0227532057015702,"Positive",681,1
"37249",-0.0227420783071324,"Negative",682,1
"4790",-0.022732079068708,"Negative",683,1
"4817",-0.0227196961707631,"Negative",684,1
"87315",0.0226770052710737,"Positive",685,1
"32051",-0.0226671133683158,"Negative",686,1
"25845",-0.0226650272360021,"Negative",687,1
"5746",-0.0226642197846986,"Negative",688,1
"46169",0.0226561997693366,"Positive",689,1
"87148",0.0226171569517023,"Positive",690,1
"23638",-0.0225708003914951,"Negative",691,1
"37690",-0.0225449672854318,"Negative",692,1
"62499",0.0225157202236552,"Positive",693,1
"6962",0.0225061756804889,"Positive",694,1
"14481",-0.022501351673077,"Negative",695,1
"18826",0.0224897985738606,"Positive",696,1
"32446",0.0224855329036892,"Positive",697,1
"15049",-0.0224723620558377,"Negative",698,1
"85111",0.022470023316392,"Positive",699,1
"79204",0.0224659321869681,"Positive",700,1
"32721",-0.0224627655697421,"Negative",701,1
"116026",0.0224475728071888,"Positive",702,1
"105922",-0.0224291735421159,"Negative",703,1
"36889",-0.02241287451015,"Negative",704,1
"45846",0.0223726269281383,"Positive",705,1
"85572",0.0223723846062786,"Positive",706,1
"50873",-0.0223372742509322,"Negative",707,1
"43643",0.0223235122234571,"Positive",708,1
"23343",-0.0223068911720994,"Negative",709,1
"20540",0.022270118095105,"Positive",710,1
"37186",-0.0222572318876116,"Negative",711,1
"87664",0.0222328282873598,"Positive",712,1
"91761",0.0222309149480217,"Positive",713,1
"79673",0.0222227779951329,"Positive",714,1
"23625",-0.0221828528287987,"Negative",715,1
"31355",0.0221673930981313,"Positive",716,1
"69074",0.0221643652295668,"Positive",717,1
"6006",-0.0221545719133506,"Negative",718,1
"12080",0.0221453837979836,"Positive",719,1
"30594",-0.0221383529958451,"Negative",720,1
"114070",0.0221369454665463,"Positive",721,1
"10695",-0.0221332812275984,"Negative",722,1
"54290",-0.0220993256400019,"Negative",723,1
"38363",-0.0220964531270721,"Negative",724,1
"45176",-0.022071531345826,"Negative",725,1
"22714",-0.0220499898070497,"Negative",726,1
"34717",-0.0220084938513721,"Negative",727,1
"35657",-0.0220023748947677,"Negative",728,1
"9213",-0.021995370798398,"Negative",729,1
"45215",-0.0219899482380628,"Negative",730,1
"10270",0.0219887009213169,"Positive",731,1
"14929",-0.0219350364842057,"Negative",732,1
"65048",-0.0219285029158747,"Negative",733,1
"29022",-0.0219091166732402,"Negative",734,1
"19493",-0.0219034727110499,"Negative",735,1
"49709",-0.0218908593340799,"Negative",736,1
"68933",0.0218896800012634,"Positive",737,1
"23705",-0.0218749927540349,"Negative",738,1
"53966",0.021872818991931,"Positive",739,0.9
"87937",0.0218448747836065,"Positive",740,1
"35247",0.0218405949528301,"Positive",741,1
"25146",-0.0218311049706295,"Negative",742,1
"115954",0.0218283476018267,"Positive",743,1
"52657",-0.0218067413393714,"Negative",744,1
"33484",-0.0218028156146605,"Negative",745,1
"29958",-0.0217927812794973,"Negative",746,1
"45783",0.0217802413863023,"Positive",747,0.9
"55157",-0.0217429303863283,"Negative",748,1
"99150",-0.0217361648384774,"Negative",749,0.9
"25988",-0.0217056185830796,"Negative",750,1
"45311",-0.0216872597089202,"Negative",751,1
"71315",-0.0216863358736641,"Negative",752,1
"88312",0.0216785301706089,"Positive",753,1
"67911",-0.0216524785323185,"Negative",754,1
"103224",-0.0216483941905931,"Negative",755,1
"84452",0.0216278107170179,"Positive",756,1
"38291",0.0216243182537824,"Positive",757,1
"19139",0.0216206091719705,"Positive",758,1
"25504",-0.0216123003748722,"Negative",759,1
"47500",0.0215719386909974,"Positive",760,1
"104196",0.0215528835467235,"Positive",761,1
"64391",-0.0215411496396662,"Negative",762,1
"8405",-0.0215195534493603,"Negative",763,1
"63863",-0.0215058806814019,"Negative",764,1
"27632",-0.0214983555367786,"Negative",765,0.9
"4924",0.0214955649217289,"Positive",766,1
"5431",0.0214914977995609,"Positive",767,1
"18004",0.0214910660332228,"Positive",768,0.9
"89281",0.0214752016134351,"Positive",769,1
"52667",-0.0214649609955974,"Negative",770,1
"9870",-0.0214122314139876,"Negative",771,1
"11133",0.0213907958495516,"Positive",772,1
"90423",0.0213701330783589,"Positive",773,1
"11019",-0.0213651589774225,"Negative",774,1
"69021",-0.0213582652640031,"Negative",775,1
"5115",0.0213309508284423,"Positive",776,1
"9972",-0.0213250236105424,"Negative",777,1
"4098",-0.0212871513784531,"Negative",778,1
"54178",-0.021285160120924,"Negative",779,1
"54695",0.0212803183289469,"Positive",780,1
"35530",-0.021272906117436,"Negative",781,1
"30546",-0.0212670027706247,"Negative",782,1
"39017",0.0212543264271757,"Positive",783,1
"13785",0.021199778261359,"Positive",784,1
"38327",0.0211964202727531,"Positive",785,1
"100405",0.0211870138293663,"Positive",786,1
"82086",0.0211728745219056,"Positive",787,1
"25240",0.021135976902825,"Positive",788,1
"93660",0.0211239173697911,"Positive",789,1
"24496",-0.0210733707958055,"Negative",790,1
"71539",0.0210684133327728,"Positive",791,0.9
"69038",0.021067293142645,"Positive",792,1
"96416",0.0210302919136644,"Positive",793,1
"11558",0.0209969630248069,"Positive",794,1
"85829",0.0209611867041625,"Positive",795,1
"29709",0.020956981233472,"Positive",796,1
"23659",-0.0209396240537723,"Negative",797,1
"137420",0.0209383533908324,"Positive",798,1
"19937",-0.0209100665878553,"Negative",799,1
"93898",0.0208877716700963,"Positive",800,1
"86186",0.0208818152874911,"Positive",801,1
"94258",0.020866367377188,"Positive",802,1
"85214",0.0208658297683599,"Positive",803,1
"57419",-0.0208655877115635,"Negative",804,1
"51628",-0.0208161342420471,"Negative",805,1
"49425",-0.0207972234408242,"Negative",806,1
"22009",-0.0207847867971344,"Negative",807,1
"15616",-0.0207657096445058,"Negative",808,1
"7168",-0.0207504714329705,"Negative",809,1
"20027",0.0207482503256193,"Positive",810,1
"52270",0.0207476556807191,"Positive",811,1
"13395",0.0207317647779489,"Positive",812,0.9
"35753",-0.0207312942654371,"Negative",813,1
"23109",-0.0207202122152978,"Negative",814,1
"87832",0.0207143183711712,"Positive",815,1
"52068",-0.0207069599871499,"Negative",816,1
"26264",-0.0207062960207301,"Negative",817,1
"33563",0.0207024743676588,"Positive",818,1
"34135",-0.0206932472049075,"Negative",819,1
"92234",0.0206737713178043,"Positive",820,1
"28794",-0.0206539719351834,"Negative",821,1
"5266",-0.0206467942584562,"Negative",822,1
"16546",0.0206237722459366,"Positive",823,1
"26250",-0.0206140558523662,"Negative",824,1
"80055",0.0206117076168815,"Positive",825,1
"27028",0.0205855836533207,"Positive",826,1
"76830",0.0205478443068785,"Positive",827,1
"86545",0.0205464194556445,"Positive",828,1
"23624",-0.020544556047889,"Negative",829,1
"30110",0.0205417150015891,"Positive",830,1
"18947",-0.0205291924422636,"Negative",831,1
"80500",0.0205221172096464,"Positive",832,1
"69088",0.0205033261923842,"Positive",833,1
"8829",-0.0204995715822101,"Negative",834,1
"77984",-0.0204846930346926,"Negative",835,0.9
"17097",0.0204818125277676,"Positive",836,1
"84927",0.0204700113847549,"Positive",837,1
"31728",-0.0204509644912717,"Negative",838,1
"62656",-0.0204154205366003,"Negative",839,1
"15778",0.0203726538424438,"Positive",840,1
"68550",-0.0203704943297468,"Negative",841,1
"49824",-0.0203455357344761,"Negative",842,1
"31210",-0.0203419262771754,"Negative",843,1
"22896",-0.0203075906463141,"Negative",844,1
"2933",-0.020289542384641,"Negative",845,1
"36195",-0.0202565802304227,"Negative",846,1
"45123",-0.0202328280534667,"Negative",847,1
"49173",-0.0202250812804189,"Negative",848,1
"68697",0.0202044909455989,"Positive",849,1
"35096",0.0201970029198551,"Positive",850,0.9
"71391",-0.0201765164652038,"Negative",851,1
"33108",0.0201640895438007,"Positive",852,1
"70825",0.0201636251699764,"Positive",853,1
"64626",-0.0201567529397518,"Negative",854,1
"84593",0.0201564616282007,"Positive",855,1
"46163",0.0201496969315727,"Positive",856,1
"5071",-0.0201148673457389,"Negative",857,1
"68806",0.0201014401943831,"Positive",858,1
"88378",0.0200723602840211,"Positive",859,1
"23836",-0.0200488023917709,"Negative",860,1
"22295",-0.0200244724803703,"Negative",861,1
"18274",0.0200139009917401,"Positive",862,1
"14295",-0.0199982438848634,"Negative",863,1
"52001",0.0199908887168915,"Positive",864,1
"43628",-0.0199889009734083,"Negative",865,1
"91956",0.0199813477287943,"Positive",866,1
"18277",-0.0199645609075645,"Negative",867,1
"78214",0.0199602825317318,"Positive",868,1
"89247",0.0199564864098766,"Positive",869,1
"22989",-0.019931698084257,"Negative",870,1
"100563",-0.0199266230721474,"Negative",871,1
"12951",-0.0199075412834472,"Negative",872,1
"56878",-0.0198902699473387,"Negative",873,1
"30199",-0.0198694245123373,"Negative",874,1
"50731",-0.0198595138032162,"Negative",875,1
"14301",-0.0198556920215666,"Negative",876,1
"24529",-0.0198534359411009,"Negative",877,1
"31657",-0.0198527462258228,"Negative",878,1
"12510",-0.0198310402778411,"Negative",879,1
"85998",0.019815539517766,"Positive",880,1
"46371",0.0198036190636532,"Positive",881,1
"61621",-0.0198013539297554,"Negative",882,1
"24163",-0.0198002527284191,"Negative",883,1
"26941",-0.0197810256025706,"Negative",884,1
"81771",0.0197641695926064,"Positive",885,1
"76587",0.0197610997388864,"Positive",886,1
"33355",0.0197364081941359,"Positive",887,0.9
"8195",-0.0197344386309498,"Negative",888,1
"14354",-0.0197288789382701,"Negative",889,1
"70276",0.0197186847775993,"Positive",890,1
"35633",-0.0197092289468664,"Negative",891,1
"23521",-0.0196945090969868,"Negative",892,1
"11287",-0.0196895684674779,"Negative",893,1
"35996",-0.0196830949928516,"Negative",894,1
"62614",-0.0196087003156211,"Negative",895,1
"62432",-0.0195909775968462,"Negative",896,1
"76578",0.0195610798315318,"Positive",897,1
"41068",0.0195447372703349,"Positive",898,1
"37179",0.0195322461483761,"Positive",899,1
"6189",-0.0194980433868265,"Negative",900,1
"16647",0.0194974078584069,"Positive",901,1
"71510",0.0194912692396331,"Positive",902,1
"22613",-0.0194576948635742,"Negative",903,1
"69863",0.0194207697944379,"Positive",904,1
"60091",-0.0193976387962567,"Negative",905,1
"9155",-0.0193853136404733,"Negative",906,1
"56904",-0.0193715721762521,"Negative",907,1
"46263",0.0193707641057674,"Positive",908,1
"39142",0.0193690884715377,"Positive",909,1
"5878",-0.0193657232424972,"Negative",910,1
"27980",-0.019334671893273,"Negative",911,1
"12928",0.0193106956569532,"Positive",912,1
"28514",0.0192474096276604,"Positive",913,1
"21919",-0.0192423754446625,"Negative",914,1
"72765",0.0192362286800408,"Positive",915,1
"49565",-0.0192272247366208,"Negative",916,1
"93505",0.0192098277115563,"Positive",917,1
"109264",-0.019204494771767,"Negative",918,0.9
"14475",0.0191949199493954,"Positive",919,1
"19948",-0.0191701401700533,"Negative",920,1
"11686",0.0191582792036698,"Positive",921,1
"20183",-0.0191558938236839,"Negative",922,1
"46370",0.0191396318362287,"Positive",923,1
"10910",-0.019137191998362,"Negative",924,1
"54626",-0.0191361794272674,"Negative",925,1
"100098",0.0191348333608688,"Positive",926,1
"61955",0.0191301952506577,"Positive",927,1
"4605",0.0191211581439643,"Positive",928,1
"95075",-0.0191188507706579,"Negative",929,1
"29063",0.0190837199371803,"Positive",930,1
"80586",0.0190739416891582,"Positive",931,1
"73049",-0.0190521295865326,"Negative",932,1
"140938",-0.019034926768085,"Negative",933,0.9
"44238",-0.0190167006074049,"Negative",934,1
"85404",0.0189988027735324,"Positive",935,1
"11286",-0.0189298549078055,"Negative",936,1
"137490",0.0189170140312725,"Positive",937,1
"66182",-0.0189071620116154,"Negative",938,1
"80178",0.018905853584288,"Positive",939,0.9
"86958",0.018902892852589,"Positive",940,1
"61103",-0.0188872780060666,"Negative",941,1
"68961",0.0188852512094886,"Positive",942,1
"3971",-0.0188770257592122,"Negative",943,1
"44512",-0.0188628359579996,"Negative",944,1
"48359",-0.018839353902963,"Negative",945,1
"37362",-0.0188348655385417,"Negative",946,1
"17578",0.0188107234736349,"Positive",947,1
"9856",-0.0187869627469719,"Negative",948,1
"15625",-0.0187857147275217,"Negative",949,1
"25838",-0.0187789051011315,"Negative",950,1
"25891",-0.0187679502799782,"Negative",951,1
"10585",-0.0187333663013619,"Negative",952,0.9
"41129",-0.0187309287531377,"Negative",953,1
"47969",0.0187199458472067,"Positive",954,1
"114245",0.0187042265268173,"Positive",955,1
"95279",0.0186672612176321,"Positive",956,1
"5309",-0.0186658729350714,"Negative",957,1
"54768",0.0186607053976963,"Positive",958,1
"132616",0.0186580694537142,"Positive",959,1
"20833",0.018630486309967,"Positive",960,1
"62550",-0.0186190874188128,"Negative",961,1
"35400",-0.0186186010895591,"Negative",962,1
"56783",-0.0185991070506051,"Negative",963,1
"83453",0.0185839542489476,"Positive",964,1
"61256",-0.0185836147988562,"Negative",965,1
"105132",-0.0185710337300766,"Negative",966,1
"45360",0.0185687763775976,"Positive",967,1
"29269",0.0185560765820696,"Positive",968,1
"8365",-0.0185358463416029,"Negative",969,1
"54151",-0.0185288763507237,"Negative",970,1
"92923",0.0185206048663069,"Positive",971,1
"137603",-0.018515529028242,"Negative",972,1
"5386",-0.0185093238797924,"Negative",973,1
"20292",0.0184807992760967,"Positive",974,1
"35250",-0.018460487773414,"Negative",975,1
"36036",-0.0184530226262079,"Negative",976,1
"72741",-0.018443970866998,"Negative",977,1
"15036",-0.0184331808321224,"Negative",978,1
"36802",-0.0184250353851232,"Negative",979,1
"24562",-0.0184006791482072,"Negative",980,1
"82496",0.0183931833277383,"Positive",981,1
"105581",0.0183838936768149,"Positive",982,1
"16550",0.0183815826381286,"Positive",983,1
"5347",-0.0183810089443792,"Negative",984,1
"82214",0.0183592563614115,"Positive",985,1
"140634",-0.0183532501764076,"Negative",986,0.9
"11258",-0.0183469944480768,"Negative",987,1
"46623",0.0182814093822416,"Positive",988,1
"87947",0.0182613065411356,"Positive",989,1
"51942",-0.0182431743696359,"Negative",990,1
"27087",-0.0182416111292868,"Negative",991,1
"20848",0.0182404714130958,"Positive",992,1
"28018",0.0182169323020148,"Positive",993,1
"13280",-0.0182053309121619,"Negative",994,1
"32109",-0.0181965911284785,"Negative",995,1
"16426",0.0181872196278214,"Positive",996,1
"39977",0.0181638544927963,"Positive",997,1
"92275",-0.0181280756442453,"Negative",998,1
"13075",-0.0181260020287937,"Negative",999,1
"13698",0.0181218030043244,"Positive",1000,1
"19786",0.0181212880600647,"Positive",1001,1
"110451",-0.0181186533636807,"Negative",1002,1
"139959",0.0181057509100547,"Positive",1003,1
"8268",-0.0180960658622146,"Negative",1004,1
"8066",-0.0180683892200983,"Negative",1005,1
"31492",-0.0180427797238938,"Negative",1006,1
"63583",-0.0180417963004636,"Negative",1007,1
"5520",-0.01804024439913,"Negative",1008,1
"126841",0.0180324446407768,"Positive",1009,1
"16482",0.018019906638255,"Positive",1010,1
"88544",0.0180059450902863,"Positive",1011,1
"39402",-0.0180047828906749,"Negative",1012,1
"6530",-0.0179998824740897,"Negative",1013,1
"102419",0.0179997029378687,"Positive",1014,1
"45688",-0.0179945305599045,"Negative",1015,1
"14974",-0.0179814727440398,"Negative",1016,1
"74476",0.0179802399458851,"Positive",1017,1
"114027",0.017970996380223,"Positive",1018,1
"80767",0.0179502430390594,"Positive",1019,1
"43888",-0.0179429606701571,"Negative",1020,1
"41065",0.0179415541758869,"Positive",1021,0.9
"44995",0.0178803824991377,"Positive",1022,1
"6682",-0.0178797875967723,"Negative",1023,1
"95643",-0.017869158405733,"Negative",1024,0.9
"76583",0.0178639584239101,"Positive",1025,1
"32914",0.0178302779872994,"Positive",1026,1
"67129",0.0178098859826456,"Positive",1027,0.9
"41735",0.0177909992614228,"Positive",1028,0.9
"69872",0.0177864548444639,"Positive",1029,1
"109376",0.0177765408785265,"Positive",1030,1
"9277",-0.0177705715262226,"Negative",1031,1
"69845",0.0177654654886613,"Positive",1032,1
"87709",0.0177443062510782,"Positive",1033,1
"91822",0.0177355897996724,"Positive",1034,1
"28556",-0.0177229547175753,"Negative",1035,1
"82308",0.0177193550877662,"Positive",1036,1
"38886",-0.017705035375419,"Negative",1037,1
"38664",-0.0177029937720984,"Negative",1038,1
"69062",0.0177007984760766,"Positive",1039,1
"49577",-0.0176815952447403,"Negative",1040,1
"31944",-0.0176788569095467,"Negative",1041,1
"36746",0.0176783105843552,"Positive",1042,1
"13653",0.0176631823030669,"Positive",1043,1
"10754",-0.0176611202123184,"Negative",1044,1
"17026",-0.0175924087411829,"Negative",1045,1
"86561",0.0175822986501022,"Positive",1046,1
"41966",0.0175566109931419,"Positive",1047,1
"30989",-0.0175540224998453,"Negative",1048,1
"21496",-0.0175377538169511,"Negative",1049,1
"64481",-0.017537521573959,"Negative",1050,1
"86359",0.017518543814193,"Positive",1051,1
"69801",0.0175118263719941,"Positive",1052,1
"24659",-0.0174969107820629,"Negative",1053,1
"41151",0.0174921362168089,"Positive",1054,1
"87888",0.0174906438808457,"Positive",1055,1
"55536",-0.0174783643915383,"Negative",1056,1
"34675",-0.0174557888492538,"Negative",1057,1
"136878",0.0174415931516323,"Positive",1058,1
"36702",-0.0174414558773901,"Negative",1059,1
"39511",0.0174380912653326,"Positive",1060,1
"8377",-0.0174329240096847,"Negative",1061,1
"18828",0.0174277288057761,"Positive",1062,1
"18404",-0.0174180553972424,"Negative",1063,1
"39693",-0.0173957558553445,"Negative",1064,1
"43842",0.0173850011029455,"Positive",1065,1
"27822",-0.0173795120008289,"Negative",1066,1
"140273",-0.0173759610756841,"Negative",1067,1
"19866",0.0172790815950559,"Positive",1068,1
"17113",0.0172578482728231,"Positive",1069,1
"42454",0.0172467116249235,"Positive",1070,0.9
"9185",-0.0171957684470198,"Negative",1071,1
"93266",0.0171935553744254,"Positive",1072,1
"34673",-0.0171892575619338,"Negative",1073,1
"29193",-0.0171715094657891,"Negative",1074,1
"13158",0.0171712783440556,"Positive",1075,1
"38554",-0.0171620512518302,"Negative",1076,1
"23498",-0.0171018613092341,"Negative",1077,1
"34707",-0.0170978156986727,"Negative",1078,1
"36022",-0.0170835881194423,"Negative",1079,1
"108391",0.0170484243357985,"Positive",1080,1
"23651",-0.0170383275464594,"Negative",1081,1
"33899",-0.0170362699722958,"Negative",1082,1
"69728",-0.017001550038861,"Negative",1083,0.9
"89801",0.016930552513367,"Positive",1084,1
"52854",0.0169286917714331,"Positive",1085,1
"51273",0.0169276949579368,"Positive",1086,1
"8604",-0.0169170478572313,"Negative",1087,1
"36390",-0.0169075272820122,"Negative",1088,1
"88723",0.016903009500411,"Positive",1089,1
"33975",-0.0168667201947644,"Negative",1090,0.9
"25131",-0.0168568457932467,"Negative",1091,1
"140065",0.0168140611536996,"Positive",1092,1
"41438",-0.0168099276746061,"Negative",1093,1
"117270",0.0167940428784096,"Positive",1094,1
"69791",0.0167908338133759,"Positive",1095,1
"38087",-0.0167871991151789,"Negative",1096,1
"110494",0.0167704490644498,"Positive",1097,1
"51594",-0.0167619961648591,"Negative",1098,1
"53885",-0.0167550904139309,"Negative",1099,0.9
"20802",-0.0167467155590791,"Negative",1100,1
"91998",-0.0167396713296018,"Negative",1101,1
"35377",-0.0167326020746668,"Negative",1102,1
"32166",-0.0167132580761149,"Negative",1103,0.9
"39387",-0.0166786029529365,"Negative",1104,1
"15384",-0.0166291853566501,"Negative",1105,1
"52773",-0.0166271478852383,"Negative",1106,1
"87979",0.0166180872952505,"Positive",1107,1
"25507",-0.0166169374779112,"Negative",1108,1
"70454",0.0166112778790918,"Positive",1109,0.9
"13132",-0.0165894783402308,"Negative",1110,1
"25902",-0.0165853483867295,"Negative",1111,1
"12661",0.0165785396549641,"Positive",1112,0.9
"60020",-0.0165732736570079,"Negative",1113,1
"15630",0.0165576035196913,"Positive",1114,1
"28289",-0.0165350224316731,"Negative",1115,1
"81877",0.0165310392551427,"Positive",1116,1
"32898",0.0165253708693599,"Positive",1117,1
"7107",-0.0165217592576034,"Negative",1118,1
"87405",0.0165170793433186,"Positive",1119,1
"57532",0.0164851182929419,"Positive",1120,1
"33894",-0.0164609691326716,"Negative",1121,1
"85498",0.016442804331017,"Positive",1122,1
"58719",-0.0164296176830551,"Negative",1123,1
"57884",-0.0164035337750313,"Negative",1124,1
"51377",0.0164009557820786,"Positive",1125,1
"41073",0.0163979797480833,"Positive",1126,1
"66469",-0.0163798278121592,"Negative",1127,0.9
"27096",-0.0163678886909207,"Negative",1128,1
"64105",0.0163407906396347,"Positive",1129,1
"89305",0.0163259192589452,"Positive",1130,1
"51997",-0.0163257454701957,"Negative",1131,1
"85774",0.0163189650674063,"Positive",1132,1
"102429",0.016298711159045,"Positive",1133,1
"13169",0.016289448847173,"Positive",1134,1
"6951",-0.0162819121262089,"Negative",1135,1
"14761",0.0162497886875977,"Positive",1136,1
"19389",-0.0162318495380161,"Negative",1137,1
"32863",-0.016229338135457,"Negative",1138,1
"79218",0.016212401272358,"Positive",1139,0.9
"73405",-0.0162107279630285,"Negative",1140,0.9
"92608",0.0161996067896926,"Positive",1141,1
"36732",-0.0161951509651322,"Negative",1142,1
"25566",-0.0161675622584247,"Negative",1143,1
"89223",0.0161496418590893,"Positive",1144,1
"28124",-0.0161277308103433,"Negative",1145,1
"68793",0.0161204116707045,"Positive",1146,1
"101152",0.0161134746317959,"Positive",1147,1
"39585",-0.0161106109644532,"Negative",1148,1
"7545",-0.0161049082054508,"Negative",1149,1
"44663",-0.0160998333831892,"Negative",1150,1
"66581",-0.0160822276719579,"Negative",1151,1
"26717",-0.0160797995671572,"Negative",1152,1
"18545",0.0160771648965387,"Positive",1153,1
"51413",0.0160735365866673,"Positive",1154,1
"102522",0.0160663323642265,"Positive",1155,1
"5126",0.0160648008696186,"Positive",1156,1
"71924",0.0160409896310621,"Positive",1157,0.9
"90799",0.0160215599529721,"Positive",1158,1
"30287",-0.0159891957500531,"Negative",1159,1
"69839",0.015981463100937,"Positive",1160,1
"68158",-0.015976829249739,"Negative",1161,1
"42119",0.0159706208406815,"Positive",1162,1
"15424",-0.0159624778724034,"Negative",1163,1
"27103",-0.0159367799087741,"Negative",1164,1
"14156",0.015917204650753,"Positive",1165,1
"91843",0.0159015839754581,"Positive",1166,1
"30816",-0.0159009912823925,"Negative",1167,1
"82799",0.0158793087455573,"Positive",1168,1
"7059",0.0158735821853529,"Positive",1169,1
"72360",0.0158692962096812,"Positive",1170,1
"14038",-0.0158639167478431,"Negative",1171,1
"28825",-0.0158608306372514,"Negative",1172,1
"104084",0.015841526887475,"Positive",1173,1
"73789",0.0158127974421497,"Positive",1174,1
"111411",0.0158094656741946,"Positive",1175,1
"54116",-0.015802122586021,"Negative",1176,1
"137762",0.0157957858875979,"Positive",1177,1
"38614",0.0157739136949914,"Positive",1178,1
"33335",-0.0157621807154704,"Negative",1179,1
"77523",0.0157452012404866,"Positive",1180,1
"57151",-0.0157358333949839,"Negative",1181,1
"15578",-0.0157317673616673,"Negative",1182,0.9
"99343",-0.015712259594282,"Negative",1183,0.9
"29228",0.0157028118476069,"Positive",1184,1
"93286",0.0156970061345577,"Positive",1185,1
"72532",0.0156899308247362,"Positive",1186,1
"39001",0.0156840848292997,"Positive",1187,1
"35259",-0.0156696421946546,"Negative",1188,1
"45351",0.0156656945762987,"Positive",1189,1
